id,key,value,type
150951064,gnis:Class,Populated Place,regular
150951064,gnis:County,Davis,regular
150951064,gnis:ST_num,49,regular
150951064,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150951064,gnis:ST_alpha,UT,regular
150951064,gnis:County_num,011,regular
150951576,ele,1307,regular
150951576,name,Cleeos Acres,regular
150951576,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150951576,place,locality,regular
150951576,id,1451983,gnis
150951576,gnis:Class,Populated Place,regular
150951576,gnis:County,Salt Lake,regular
150951576,gnis:ST_num,49,regular
150951576,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150951576,gnis:ST_alpha,UT,regular
150951576,gnis:County_num,035,regular
150951894,ele,1370,regular
150951894,name,Goldcrest,regular
150951894,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150951894,place,hamlet,regular
150951894,id,1452852,gnis
150951894,gnis:Class,Populated Place,regular
150951894,gnis:County,Salt Lake,regular
150951894,gnis:ST_num,49,regular
150951894,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150951894,gnis:ST_alpha,UT,regular
150951894,gnis:County_num,035,regular
150952213,ele,1286,regular
150952213,name,Cone and Roberts Addition,regular
150952213,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150952213,place,locality,regular
150952213,id,1454191,gnis
150952213,gnis:Class,Populated Place,regular
150952213,gnis:County,Salt Lake,regular
150952213,gnis:ST_num,49,regular
150952213,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150952213,gnis:ST_alpha,UT,regular
150952213,gnis:County_num,035,regular
150952621,ele,1417,regular
150952621,name,The Oaks,regular
150952621,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150952621,place,locality,regular
150952621,id,1454375,gnis
150952621,gnis:Class,Populated Place,regular
150952621,gnis:County,Salt Lake,regular
150952621,gnis:ST_num,49,regular
150952621,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150952621,gnis:ST_alpha,UT,regular
150952621,gnis:County_num,035,regular
150953034,ele,1462,regular
150953034,name,Johnsons,regular
150953034,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150953034,place,locality,regular
150953034,id,1452542,gnis
150953034,gnis:Class,Populated Place,regular
150953034,gnis:County,Salt Lake,regular
150953034,gnis:ST_num,49,regular
150953034,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150953034,gnis:ST_alpha,UT,regular
150953034,gnis:County_num,035,regular
150953535,ele,1381,regular
150953535,name,Oquirrh Hills Office Building Condo,regular
150953535,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150953535,id,1437326,gnis
150953535,building,yes,regular
150953535,gnis:Class,Populated Place,regular
150953535,gnis:County,Salt Lake,regular
150953535,gnis:ST_num,49,regular
150953535,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150953535,gnis:ST_alpha,UT,regular
150953535,gnis:County_num,035,regular
150954214,ele,1338,regular
150954214,name,Crestfield,regular
150954214,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150954214,place,locality,regular
150954214,id,1452315,gnis
150954214,gnis:Class,Populated Place,regular
150954214,gnis:County,Salt Lake,regular
150954214,gnis:ST_num,49,regular
150954214,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150954214,gnis:ST_alpha,UT,regular
150954214,gnis:County_num,035,regular
150954711,ele,1356,regular
150954711,name,Park Heights,regular
150954711,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150954711,place,locality,regular
150954711,id,1452424,gnis
150954711,gnis:Class,Populated Place,regular
150954711,gnis:County,Salt Lake,regular
150954711,gnis:ST_num,49,regular
150954711,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150954711,gnis:ST_alpha,UT,regular
150954711,gnis:County_num,035,regular
150955224,ele,1423,regular
150955224,name,North Crest Park Condominium,regular
150955224,id,1449778,gnis
150955224,gnis:Class,Populated Place,regular
150955224,gnis:County,Salt Lake,regular
150955224,gnis:ST_num,49,regular
150955224,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150955224,gnis:ST_alpha,UT,regular
150955224,gnis:County_num,035,regular
150955669,ele,1370,regular
150955669,name,Duerden,regular
150955669,is_in,"Davis,Utah,Utah,UT,USA",regular
150955669,place,locality,regular
150955669,id,1453733,gnis
150955669,gnis:Class,Populated Place,regular
150955669,gnis:County,Davis,regular
150955669,gnis:ST_num,49,regular
150955669,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150955669,gnis:ST_alpha,UT,regular
150955669,gnis:County_num,011,regular
150955846,ele,1312,regular
150955846,name,Shorland,regular
150955846,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150955846,place,locality,regular
150955846,id,1452450,gnis
150955846,gnis:Class,Populated Place,regular
150955846,gnis:County,Salt Lake,regular
150955846,gnis:ST_num,49,regular
150955846,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150955846,gnis:ST_alpha,UT,regular
150955846,gnis:County_num,035,regular
150956391,ele,1362,regular
150956391,name,Cherrywood Village,regular
150956391,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150956391,place,locality,regular
150956391,id,1452700,gnis
150956391,gnis:Class,Populated Place,regular
150956391,gnis:County,Salt Lake,regular
150956391,gnis:ST_num,49,regular
150956391,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150956391,gnis:ST_alpha,UT,regular
150956391,gnis:County_num,035,regular
150957318,ele,1377,regular
150957318,name,Oakcrest,regular
150957318,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150957318,place,locality,regular
150957318,id,1452516,gnis
150957318,gnis:Class,Populated Place,regular
150957318,gnis:County,Salt Lake,regular
150957318,gnis:ST_num,49,regular
150957318,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150957318,gnis:ST_alpha,UT,regular
150957318,gnis:County_num,035,regular
150958060,ele,1393,regular
150958060,name,Chattel Estates Number Four,regular
150958060,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150958060,id,1452267,gnis
150958060,building,yes,regular
150958060,gnis:Class,Populated Place,regular
150958060,gnis:County,Salt Lake,regular
150958060,gnis:ST_num,49,regular
150958060,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150958060,gnis:ST_alpha,UT,regular
150958060,gnis:County_num,035,regular
150958573,ele,1363,regular
150958573,name,Woodside Heights,regular
150958573,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150958573,place,locality,regular
150958573,id,1452684,gnis
150958573,gnis:Class,Populated Place,regular
150958573,gnis:County,Salt Lake,regular
150958573,gnis:ST_num,49,regular
150958573,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150958573,gnis:ST_alpha,UT,regular
150958573,gnis:County_num,035,regular
150958853,ele,1427,regular
150958853,name,Silver Ridge,regular
150958853,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150958853,place,hamlet,regular
150958853,id,1452937,gnis
150958853,gnis:Class,Populated Place,regular
150958853,gnis:County,Salt Lake,regular
150958853,gnis:ST_num,49,regular
150958853,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150958853,gnis:ST_alpha,UT,regular
150958853,gnis:County_num,035,regular
150959491,ele,1354,regular
150959491,name,Deerfield Cove,regular
150959491,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150959491,place,locality,regular
150959491,id,1452361,gnis
150959491,gnis:Class,Populated Place,regular
150959491,gnis:County,Salt Lake,regular
150959491,gnis:ST_num,49,regular
150959491,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150959491,gnis:ST_alpha,UT,regular
150959491,gnis:County_num,035,regular
150959854,ele,1348,regular
150959854,name,Sycamore,regular
150959854,is_in,"Davis,Utah,Utah,UT,USA",regular
150959854,place,locality,regular
150959854,id,1453664,gnis
150959854,gnis:Class,Populated Place,regular
150959854,gnis:County,Davis,regular
150959854,gnis:ST_num,49,regular
150959854,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150959854,gnis:ST_alpha,UT,regular
150959854,gnis:County_num,011,regular
150960073,ele,1330,regular
150960073,name,Crestwood,regular
150960073,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150960073,place,locality,regular
150960073,id,1452023,gnis
150960073,gnis:Class,Populated Place,regular
150960073,gnis:County,Salt Lake,regular
150960073,gnis:ST_num,49,regular
150960073,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150960073,gnis:ST_alpha,UT,regular
150960073,gnis:County_num,035,regular
150960391,ele,1478,regular
150960391,name,Wooded Acres,regular
150960391,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150960391,place,hamlet,regular
150960391,id,1452975,gnis
150960391,gnis:Class,Populated Place,regular
150960391,gnis:County,Salt Lake,regular
150960391,gnis:ST_num,49,regular
150960391,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150960391,gnis:ST_alpha,UT,regular
150960391,gnis:County_num,035,regular
150960916,ele,1289,regular
150960916,name,Wenco Acres,regular
150960916,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150960916,place,locality,regular
150960916,id,1451845,gnis
150960916,gnis:Class,Populated Place,regular
150960916,gnis:County,Salt Lake,regular
150960916,gnis:ST_num,49,regular
150960916,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150960916,gnis:ST_alpha,UT,regular
150960916,gnis:County_num,035,regular
150961732,ele,1358,regular
150961732,name,Lawrence Estates,regular
150961732,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150961732,id,1452269,gnis
150961732,building,yes,regular
150961732,gnis:Class,Populated Place,regular
150961732,gnis:County,Salt Lake,regular
150961732,gnis:ST_num,49,regular
150961732,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150961732,gnis:ST_alpha,UT,regular
150961732,gnis:County_num,035,regular
150962258,ele,1306,regular
150962258,name,Bayview Park,regular
150962258,is_in,"Davis,Utah,Utah,UT,USA",regular
150962258,place,locality,regular
150962258,id,1453716,gnis
150962258,gnis:Class,Populated Place,regular
150962258,gnis:County,Davis,regular
150962258,gnis:ST_num,49,regular
150962258,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150962258,gnis:ST_alpha,UT,regular
150962258,gnis:County_num,011,regular
150962601,ele,1310,regular
150962601,name,Van Dyke and Willey Condominium,regular
150962601,is_in,"Davis,Utah,Utah,UT,USA",regular
150962601,id,1449716,gnis
150962601,building,yes,regular
150962601,gnis:Class,Populated Place,regular
150962601,gnis:County,Davis,regular
150962601,gnis:ST_num,49,regular
150962601,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150962601,gnis:ST_alpha,UT,regular
150962601,gnis:County_num,011,regular
150963532,ele,1411,regular
150963532,name,Misty Hills Numbers 1-7,regular
150963532,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150963532,place,locality,regular
150963532,id,1452392,gnis
150963532,gnis:Class,Populated Place,regular
150963532,gnis:County,Salt Lake,regular
150963532,gnis:ST_num,49,regular
150963532,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150963532,gnis:ST_alpha,UT,regular
150963532,gnis:County_num,035,regular
150963926,ele,1301,regular
150963926,name,Majestic Village,regular
150963926,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150963926,place,locality,regular
150963926,id,1452405,gnis
150963926,gnis:Class,Populated Place,regular
150963926,gnis:County,Salt Lake,regular
150963926,gnis:ST_num,49,regular
150963926,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150963926,gnis:ST_alpha,UT,regular
150963926,gnis:County_num,035,regular
150964443,ele,1330,regular
150964443,name,Bountiful Park,regular
150964443,is_in,"Davis,Utah,Utah,UT,USA",regular
150964443,place,locality,regular
150964443,id,1453719,gnis
150964443,gnis:Class,Populated Place,regular
150964443,gnis:County,Davis,regular
150964443,gnis:ST_num,49,regular
150964443,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150964443,gnis:ST_alpha,UT,regular
150964443,gnis:County_num,011,regular
150964776,ele,1454,regular
150964776,name,Jolley,regular
150964776,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150964776,place,hamlet,regular
150964776,id,1452954,gnis
150964776,gnis:Class,Populated Place,regular
150964776,gnis:County,Salt Lake,regular
150964776,gnis:ST_num,49,regular
150964776,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150964776,gnis:ST_alpha,UT,regular
150964776,gnis:County_num,035,regular
150965163,ele,1387,regular
150965163,name,Florence Hollow,regular
150965163,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150965163,place,locality,regular
150965163,id,1451910,gnis
150965163,gnis:Class,Populated Place,regular
150965163,gnis:County,Salt Lake,regular
150965163,gnis:ST_num,49,regular
150965163,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150965163,gnis:ST_alpha,UT,regular
150965163,gnis:County_num,035,regular
150965533,ele,1433,regular
150965533,name,Willow Cereek Road Terrace,regular
150965533,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150965533,place,locality,regular
150965533,id,1452175,gnis
150965533,gnis:Class,Populated Place,regular
150965533,gnis:County,Salt Lake,regular
150965533,gnis:ST_num,49,regular
150965533,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150965533,gnis:ST_alpha,UT,regular
150965533,gnis:County_num,035,regular
150966371,ele,1543,regular
150966371,name,Enchanted Hills,regular
150966371,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150966371,place,locality,regular
150966371,id,1452540,gnis
150966371,gnis:Class,Populated Place,regular
150966371,gnis:County,Salt Lake,regular
150966371,gnis:ST_num,49,regular
150966371,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150966371,gnis:ST_alpha,UT,regular
150966371,gnis:County_num,035,regular
150966720,ele,1335,regular
150966720,name,County Wood,regular
150966720,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150966720,place,locality,regular
150966720,id,1452242,gnis
150966720,gnis:Class,Populated Place,regular
150966720,gnis:County,Salt Lake,regular
150966720,gnis:ST_num,49,regular
150966720,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150966720,gnis:ST_alpha,UT,regular
150966720,gnis:County_num,035,regular
150967277,ele,1319,regular
150967277,name,Redwood Villa,regular
150967277,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150967277,place,locality,regular
150967277,id,1452433,gnis
150967277,gnis:Class,Populated Place,regular
150967277,gnis:County,Salt Lake,regular
150967277,gnis:ST_num,49,regular
150967277,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150967277,gnis:ST_alpha,UT,regular
150967277,gnis:County_num,035,regular
150967843,ele,1290,regular
150967843,name,Mead Circle,regular
150967843,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150967843,place,locality,regular
150967843,id,1451756,gnis
150967843,gnis:Class,Populated Place,regular
150967843,gnis:County,Salt Lake,regular
150967843,gnis:ST_num,49,regular
150967843,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150967843,gnis:ST_alpha,UT,regular
150967843,gnis:County_num,035,regular
150967991,ele,1355,regular
150967991,name,Wallace Heights,regular
150967991,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150967991,place,hamlet,regular
150967991,id,1437303,gnis
150967991,gnis:Class,Populated Place,regular
150967991,gnis:County,Salt Lake,regular
150967991,gnis:ST_num,49,regular
150967991,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150967991,gnis:ST_alpha,UT,regular
150967991,gnis:County_num,035,regular
150968257,ele,1330,regular
150968257,name,Hyland Lake,regular
150968257,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150968257,place,locality,regular
150968257,id,1452117,gnis
150968257,gnis:Class,Populated Place,regular
150968257,gnis:County,Salt Lake,regular
150968257,gnis:ST_num,49,regular
150968257,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150968257,gnis:ST_alpha,UT,regular
150968257,gnis:County_num,035,regular
150969152,ele,1324,regular
150969152,name,El Sid Condominium,regular
150969152,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150969152,id,1437225,gnis
150969152,building,yes,regular
150969152,gnis:Class,Populated Place,regular
150969152,gnis:County,Salt Lake,regular
150969152,gnis:ST_num,49,regular
150969152,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150969152,gnis:ST_alpha,UT,regular
150969152,gnis:County_num,035,regular
150970040,ele,1357,regular
150970040,name,Freeman Butterfield,regular
150970040,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150970040,place,hamlet,regular
150970040,id,1452777,gnis
150970040,gnis:Class,Populated Place,regular
150970040,gnis:County,Salt Lake,regular
150970040,gnis:ST_num,49,regular
150970040,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150970040,gnis:ST_alpha,UT,regular
150970040,gnis:County_num,035,regular
150970599,ele,1332,regular
150970599,name,Cameron Estates,regular
150970599,is_in,"Davis,Utah,Utah,UT,USA",regular
150970599,place,locality,regular
150970599,id,1454146,gnis
150970599,gnis:Class,Populated Place,regular
150970599,gnis:County,Davis,regular
150970599,gnis:ST_num,49,regular
150970599,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150970599,gnis:ST_alpha,UT,regular
150970599,gnis:County_num,011,regular
150970889,ele,1348,regular
150970889,name,Hillcrest,regular
150970889,is_in,"Davis,Utah,Utah,UT,USA",regular
150970889,place,locality,regular
150970889,id,1453691,gnis
150970889,gnis:Class,Populated Place,regular
150970889,gnis:County,Davis,regular
150970889,gnis:ST_num,49,regular
150970889,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150970889,gnis:ST_alpha,UT,regular
150970889,gnis:County_num,011,regular
150971473,ele,1347,regular
150971473,name,"Mountain View Estates Numbers 23,24,25,26",regular
150971473,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150971473,id,1437395,gnis
150971473,building,yes,regular
150971473,gnis:Class,Populated Place,regular
150971473,gnis:County,Salt Lake,regular
150971473,gnis:ST_num,49,regular
150971473,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150971473,gnis:ST_alpha,UT,regular
150971473,gnis:County_num,035,regular
150971734,ele,1352,regular
150971734,name,Cottonwood Glade,regular
150971734,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150971734,place,locality,regular
150971734,id,1452075,gnis
150971734,gnis:Class,Populated Place,regular
150971734,gnis:County,Salt Lake,regular
150971734,gnis:ST_num,49,regular
150971734,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150971734,gnis:ST_alpha,UT,regular
150971734,gnis:County_num,035,regular
150972148,ele,1360,regular
150972148,name,Lakeview Hills,regular
150972148,is_in,"Davis,Utah,Utah,UT,USA",regular
150972148,place,hamlet,regular
150972148,id,1454126,gnis
150972148,gnis:Class,Populated Place,regular
150972148,gnis:County,Davis,regular
150972148,gnis:ST_num,49,regular
150972148,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150972148,gnis:ST_alpha,UT,regular
150972148,gnis:County_num,011,regular
150972774,ele,1458,regular
150972774,name,Amby Briggs,regular
150972774,is_in,"Davis,Utah,Utah,UT,USA",regular
150972774,place,locality,regular
150972774,id,1453774,gnis
150972774,gnis:Class,Populated Place,regular
150972774,gnis:County,Davis,regular
150972774,gnis:ST_num,49,regular
150972774,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150972774,gnis:ST_alpha,UT,regular
150972774,gnis:County_num,011,regular
150973542,ele,1310,regular
150973542,name,Clover Hollow Condo,regular
150973542,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150973542,id,1437308,gnis
150973542,building,yes,regular
150973542,gnis:Class,Populated Place,regular
150973542,gnis:County,Salt Lake,regular
150973542,gnis:ST_num,49,regular
150973542,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150973542,gnis:ST_alpha,UT,regular
150973542,gnis:County_num,035,regular
150974248,ele,1359,regular
150974248,name,Terra Linda,regular
150974248,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150974248,place,locality,regular
150974248,id,1451952,gnis
150974248,gnis:Class,Populated Place,regular
150974248,gnis:County,Salt Lake,regular
150974248,gnis:ST_num,49,regular
150974248,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150974248,gnis:ST_alpha,UT,regular
150974248,gnis:County_num,035,regular
150974883,ele,1304,regular
150974883,name,Western Acres,regular
150974883,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150974883,place,locality,regular
150974883,id,1451848,gnis
150974883,gnis:Class,Populated Place,regular
150974883,gnis:County,Salt Lake,regular
150974883,gnis:ST_num,49,regular
150974883,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150974883,gnis:ST_alpha,UT,regular
150974883,gnis:County_num,035,regular
150975344,ele,1299,regular
150975344,name,David Smith,regular
150975344,is_in,"Davis,Utah,Utah,UT,USA",regular
150975344,place,locality,regular
150975344,id,1454148,gnis
150975344,gnis:Class,Populated Place,regular
150975344,gnis:County,Davis,regular
150975344,gnis:ST_num,49,regular
150975344,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150975344,gnis:ST_alpha,UT,regular
150975344,gnis:County_num,011,regular
150976387,ele,1546,regular
150976387,name,Hansen,regular
150976387,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150976387,place,hamlet,regular
150976387,id,1452976,gnis
150976387,gnis:Class,Populated Place,regular
150976387,gnis:County,Salt Lake,regular
150976387,gnis:ST_num,49,regular
150976387,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150976387,gnis:ST_alpha,UT,regular
150976387,gnis:County_num,035,regular
150977167,ele,1382,regular
150977167,name,Ezra Clark,regular
150977167,is_in,"Davis,Utah,Utah,UT,USA",regular
150977167,place,locality,regular
150977167,id,1453793,gnis
150977167,gnis:Class,Populated Place,regular
150977167,gnis:County,Davis,regular
150977167,gnis:ST_num,49,regular
150977167,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150977167,gnis:ST_alpha,UT,regular
150977167,gnis:County_num,011,regular
150977825,ele,1289,regular
150977825,name,Western,regular
150977825,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150977825,place,locality,regular
150977825,id,1454243,gnis
150977825,gnis:Class,Populated Place,regular
150977825,gnis:County,Salt Lake,regular
150977825,gnis:ST_num,49,regular
150977825,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150977825,gnis:ST_alpha,UT,regular
150977825,gnis:County_num,035,regular
150978286,ele,1292,regular
150978286,name,Garfield,regular
150978286,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150978286,place,hamlet,regular
150978286,id,1437565,gnis
150978286,gnis:Class,Populated Place,regular
150978286,gnis:County,Salt Lake,regular
150978286,gnis:ST_num,49,regular
150978286,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150978286,gnis:ST_alpha,UT,regular
150978286,gnis:County_num,035,regular
150978841,ele,1313,regular
150978841,name,Creekside East Condominium,regular
150978841,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150978841,id,1449824,gnis
150978841,building,yes,regular
150978841,gnis:Class,Populated Place,regular
150978841,gnis:County,Salt Lake,regular
150978841,gnis:ST_num,49,regular
150978841,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150978841,gnis:ST_alpha,UT,regular
150978841,gnis:County_num,035,regular
150979513,ele,1493,regular
150979513,name,Fort Douglas,regular
150979513,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150979513,place,locality,regular
150979513,id,1441186,gnis
150979513,gnis:Class,Populated Place,regular
150979513,gnis:County,Salt Lake,regular
150979513,gnis:ST_num,49,regular
150979513,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150979513,gnis:ST_alpha,UT,regular
150979513,gnis:County_num,035,regular
150980334,ele,1547,regular
150980334,name,Avondale Condo,regular
150980334,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150980334,id,1449879,gnis
150980334,building,yes,regular
150980334,gnis:Class,Populated Place,regular
150980334,gnis:County,Salt Lake,regular
150980334,gnis:ST_num,49,regular
150980334,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150980334,gnis:ST_alpha,UT,regular
150980334,gnis:County_num,035,regular
150980966,ele,1320,regular
150980966,name,Day Park,regular
150980966,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150980966,place,locality,regular
150980966,id,1451577,gnis
150980966,gnis:Class,Populated Place,regular
150980966,gnis:County,Salt Lake,regular
150980966,gnis:ST_num,49,regular
150980966,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150980966,gnis:ST_alpha,UT,regular
150980966,gnis:County_num,035,regular
150981121,ele,1346,regular
150981121,name,Brady Place,regular
150981121,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150981121,place,locality,regular
150981121,id,1451540,gnis
150981121,gnis:Class,Populated Place,regular
150981121,gnis:County,Salt Lake,regular
150981121,gnis:ST_num,49,regular
150981121,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150981121,gnis:ST_alpha,UT,regular
150981121,gnis:County_num,035,regular
150981736,ele,1406,regular
150981736,name,Jensen,regular
150981736,is_in,"Davis,Utah,Utah,UT,USA",regular
150981736,place,locality,regular
150981736,id,1453806,gnis
150981736,gnis:Class,Populated Place,regular
150981736,gnis:County,Davis,regular
150981736,gnis:ST_num,49,regular
150981736,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150981736,gnis:ST_alpha,UT,regular
150981736,gnis:County_num,011,regular
252166050,created_by,JOSM,regular
287873241,source,Yahoo,regular
287873241,highway,turning_circle,regular
304413677,ref,4,regular
304413677,highway,motorway_junction,regular
306047197,highway,turning_circle,regular
308035870,highway,turning_circle,regular
309985132,ref,269,regular
309985132,highway,motorway_junction,regular
311203630,highway,traffic_signals,regular
311335972,highway,turning_circle,regular
316294436,name,Club Sound,regular
316294436,amenity,nightclub,regular
316294436,old_name,In The Venue,regular
316294436,created_by,Potlatch 0.10f,regular
316730794,waterway,weir,regular
348157339,highway,turning_circle,regular
352894293,ref,18B,regular
352894293,highway,motorway_junction,regular
353137004,amenity,fuel,regular
353137004,operator,Tesoro,regular
353137004,created_by,Potlatch 0.10f,regular
355681853,name,Peak 5,regular
355681853,aerialway,station,regular
356521010,aerialway,station,regular
356521010,access,entry,aerialway
356672255,ele,2814,regular
356672255,name,Butterfield Peaks,regular
356672255,natural,peak,regular
356672255,created,12/31/1979,gnis
356672255,state_id,49,gnis
356672255,county_id,045,gnis
356672255,feature_id,1426234,gnis
356673721,ele,1515,regular
356673721,name,Mountain View Memorial Estates,regular
356673721,amenity,grave_yard,regular
356673721,edited,06/29/2007,gnis
356673721,created,12/31/1979,gnis
356673721,state_id,49,gnis
356673721,county_id,035,gnis
356673721,feature_id,1430539,gnis
356674148,ele,1991,regular
356674148,name,South Mountain,regular
356674148,natural,peak,regular
356674148,created,12/31/1979,gnis
356674148,state_id,49,gnis
356674148,county_id,045,gnis
356674148,feature_id,1432739,gnis
356675288,ele,1623,regular
356675288,name,Kennecott Eastside Leaching Reservoir,regular
356675288,landuse,reservoir,regular
356675288,created_by,Potlatch 0.10f,regular
356675288,created,02/25/1989,gnis
356675288,state_id,49,gnis
356675288,county_id,035,gnis
356675288,feature_id,1434830,gnis
356676389,ele,1298,regular
356676389,name,Truckers Family Camp,regular
356676389,leisure,park,regular
